<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDCHF,20180402,20:00,0.95457,0.95534,0.95457,0.95485,1887230000
USDCHF,20180402,21:00,0.95485,0.95539,0.95349,0.95479,2131870000
USDCHF,20180402,22:00,0.95487,0.95517,0.95483,0.95496,679420000
USDCHF,20180402,23:00,0.95498,0.95513,0.95463,0.95509,1037940000
USDCHF,20180403,0:0,0.95513,0.9553,0.95478,0.95504,2101180000
USDCHF,20180403,10:00,0.95504,0.95569,0.95478,0.95531,2060280000
USDCHF,20180403,20:00,0.95531,0.95536,0.95511,0.95528,1400890000
USDCHF,20180403,3:00,0.9553,0.95539,0.95501,0.95535,1099510000
USDCHF,20180403,4:00,0.95535,0.95545,0.95506,0.95508,1031740000
USDCHF,20180403,5:00,0.95508,0.95553,0.95505,0.95535,1704170000
USDCHF,20180403,6:00,0.95535,0.95564,0.95346,0.95382,5795130000
USDCHF,20180403,7:00,0.95382,0.95446,0.95343,0.95446,5512180000
USDCHF,20180403,8:00,0.95445,0.95504,0.95325,0.95377,5367790000
USDCHF,20180403,9:00,0.95376,0.95546,0.95373,0.95546,4511560000
USDCHF,20180403,10:00,0.95544,0.957,0.95467,0.95697,5299320000
USDCHF,20180403,11:00,0.95697,0.95698,0.95619,0.95654,5005220000
USDCHF,20180403,12:00,0.95654,0.95731,0.9559,0.95622,5244940001
USDCHF,20180403,13:00,0.95624,0.95917,0.95563,0.95871,7936230000
USDCHF,20180403,14:00,0.95873,0.95904,0.95825,0.95868,7907070000
USDCHF,20180403,15:00,0.95869,0.95944,0.95807,0.95891,6856570000
USDCHF,20180403,16:00,0.95891,0.95939,0.95849,0.95911,5398500000
USDCHF,20180403,17:00,0.9591,0.95968,0.95899,0.9596,4240830000
USDCHF,20180403,18:00,0.95958,0.95963,0.95872,0.95908,3483050000
USDCHF,20180403,19:00,0.95908,0.9596,0.9587,0.95933,4283460000
USDCHF,20180403,20:00,0.95933,0.95933,0.95855,0.95872,1462060000
USDCHF,20180403,21:00,0.95876,0.9592,0.95783,0.95885,913480000
USDCHF,20180403,22:00,0.95884,0.95894,0.95844,0.95845,658170000
USDCHF,20180403,23:00,0.95845,0.9589,0.95836,0.9584,631640000
USDCHF,20180404,0:0,0.9584,0.95875,0.95805,0.95822,2147370000
USDCHF,20180404,10:00,0.95824,0.95842,0.95805,0.95814,1833020000
USDCHF,20180404,20:00,0.95814,0.95814,0.95757,0.95791,1464330000
USDCHF,20180404,3:00,0.95793,0.95829,0.95772,0.95783,1399640000
USDCHF,20180404,4:00,0.95783,0.95795,0.9575,0.95792,1234360000
USDCHF,20180404,5:00,0.95793,0.95821,0.95762,0.95783,1808020000
USDCHF,20180404,6:00,0.95786,0.95897,0.95786,0.95872,3637410000
USDCHF,20180404,7:00,0.95872,0.95988,0.9568,0.95682,7529230000
USDCHF,20180404,8:00,0.95686,0.95812,0.95508,0.9581,8009320002
USDCHF,20180404,9:00,0.95812,0.95864,0.95709,0.95864,4768360000
USDCHF,20180404,10:00,0.95863,0.95898,0.95762,0.95847,5789390000
USDCHF,20180404,11:00,0.95847,0.95886,0.95798,0.95839,5163740000
USDCHF,20180404,12:00,0.95839,0.95946,0.95798,0.95837,5632669999
USDCHF,20180404,13:00,0.95837,0.95959,0.95803,0.95937,7021990000
USDCHF,20180404,14:00,0.95939,0.95984,0.95843,0.95952,8547360000
USDCHF,20180404,15:00,0.9595,0.95968,0.95919,0.95956,5567570000
USDCHF,20180404,16:00,0.95956,0.95973,0.95925,0.9595,3557790000
USDCHF,20180404,17:00,0.9595,0.96001,0.95938,0.96001,3537630000
USDCHF,20180404,18:00,0.96002,0.96091,0.96002,0.96054,4385690000
USDCHF,20180404,19:00,0.96054,0.96077,0.96014,0.96017,3289030000
USDCHF,20180404,20:00,0.96017,0.9611,0.96017,0.9607,1641310000
USDCHF,20180404,21:00,0.96067,0.96075,0.9602,0.96061,360790000
USDCHF,20180404,22:00,0.96067,0.96067,0.96002,0.96012,946010000
USDCHF,20180404,23:00,0.96016,0.9603,0.96002,0.96008,833010000
USDCHF,20180405,0:0,0.96011,0.96037,0.95997,0.96034,2333440000
USDCHF,20180405,10:00,0.96035,0.96122,0.96015,0.9611,1405520000
USDCHF,20180405,20:00,0.9611,0.96131,0.96096,0.96106,1331010000
USDCHF,20180405,3:00,0.96106,0.96124,0.96067,0.96091,2079470000
USDCHF,20180405,4:00,0.9609,0.96155,0.96087,0.96143,1561650000
USDCHF,20180405,5:00,0.96143,0.9617,0.96107,0.96144,1865750000
USDCHF,20180405,6:00,0.96142,0.9622,0.96133,0.9617,4909330000
USDCHF,20180405,7:00,0.96168,0.96303,0.96095,0.96176,5536060000
USDCHF,20180405,8:00,0.96176,0.96217,0.96116,0.96125,4049520000
USDCHF,20180405,9:00,0.96126,0.96136,0.95976,0.96029,5100700000
USDCHF,20180405,10:00,0.9603,0.96088,0.96013,0.96034,3613630000
USDCHF,20180405,11:00,0.96037,0.96263,0.96018,0.96244,3834820000
USDCHF,20180405,12:00,0.9625,0.96378,0.96174,0.96273,7139880000
USDCHF,20180405,13:00,0.96273,0.96294,0.96139,0.96225,6750760000
USDCHF,20180405,14:00,0.9623,0.96398,0.9621,0.96324,7149420000
USDCHF,20180405,15:00,0.96324,0.9638,0.96244,0.96331,5321870000
USDCHF,20180405,16:00,0.96331,0.96332,0.9622,0.96273,5449690000
USDCHF,20180405,17:00,0.96275,0.96388,0.9623,0.96336,5029850000
USDCHF,20180405,18:00,0.96335,0.96367,0.96295,0.96341,3566960000
USDCHF,20180405,19:00,0.9634,0.96393,0.9633,0.96384,1995350000
USDCHF,20180405,20:00,0.96385,0.96385,0.96332,0.9634,1287260000
USDCHF,20180405,21:00,0.9634,0.96361,0.96316,0.96324,511400000
USDCHF,20180405,22:00,0.96321,0.96368,0.96266,0.96266,1640780000
USDCHF,20180405,23:00,0.96265,0.96298,0.96185,0.96226,2988680000
USDCHF,20180406,0:0,0.96226,0.9625,0.96191,0.96209,3001580000
USDCHF,20180406,10:00,0.9621,0.96211,0.96137,0.96183,2801430000
USDCHF,20180406,20:00,0.96183,0.96216,0.96179,0.96198,2314780000
USDCHF,20180406,3:00,0.96199,0.9627,0.96194,0.96256,2760420000
USDCHF,20180406,4:00,0.96257,0.96331,0.96248,0.96285,3665320000
USDCHF,20180406,5:00,0.96286,0.96313,0.96196,0.96249,3227190000
USDCHF,20180406,6:00,0.96249,0.96352,0.96249,0.96321,5872140000
USDCHF,20180406,7:00,0.9632,0.96437,0.96311,0.96339,5612760000
USDCHF,20180406,8:00,0.96339,0.96366,0.96291,0.96324,4697950000
USDCHF,20180406,9:00,0.96323,0.96323,0.96197,0.9628,4208830000
USDCHF,20180406,10:00,0.96279,0.9634,0.96254,0.96335,3890770000
USDCHF,20180406,11:00,0.96337,0.96414,0.96299,0.96393,4020840000
USDCHF,20180406,12:00,0.96393,0.96491,0.96232,0.9629,10365110000
USDCHF,20180406,13:00,0.9629,0.96325,0.95848,0.95995,12974190000
USDCHF,20180406,14:00,0.95994,0.96096,0.9597,0.96073,10179970000
USDCHF,20180406,15:00,0.96072,0.96086,0.95979,0.96024,8308890000
USDCHF,20180406,16:00,0.96026,0.96096,0.9598,0.9604,6032470000
USDCHF,20180406,17:00,0.9604,0.96088,0.95892,0.95899,6872940000
USDCHF,20180406,18:00,0.95901,0.95927,0.95779,0.95859,6569650000
USDCHF,20180406,19:00,0.95857,0.95923,0.95832,0.95861,5720050000
USDCHF,20180406,20:00,0.95863,0.95921,0.95846,0.95856,1603110000
USDCHF,20180408,21:00,0.95796,0.95907,0.95795,0.95872,1686640000
USDCHF,20180408,22:00,0.95879,0.95944,0.95875,0.95919,1148870000
USDCHF,20180408,23:00,0.95919,0.95955,0.95884,0.95934,1160280000
USDCHF,20180409,0:0,0.95932,0.9599,0.95923,0.95931,1964990000
USDCHF,20180409,10:00,0.95931,0.95977,0.95931,0.95967,2166580000
USDCHF,20180409,20:00,0.95966,0.96014,0.95956,0.95988,1136170000
USDCHF,20180409,3:00,0.95988,0.96019,0.95961,0.95987,1704250000
USDCHF,20180409,4:00,0.95986,0.95998,0.95967,0.95967,1191740000
USDCHF,20180409,5:00,0.95967,0.95986,0.95917,0.95939,2132650000
USDCHF,20180409,6:00,0.95939,0.96009,0.9591,0.95977,5983020000
USDCHF,20180409,7:00,0.9598,0.96061,0.95881,0.95914,6652760000
USDCHF,20180409,8:00,0.95914,0.95993,0.95891,0.95947,4377090000
USDCHF,20180409,9:00,0.95947,0.96033,0.95915,0.96029,5157600000
USDCHF,20180409,10:00,0.96029,0.96083,0.96016,0.96033,4589580000
USDCHF,20180409,11:00,0.96033,0.96093,0.95923,0.95933,4597850000
USDCHF,20180409,12:00,0.95931,0.95951,0.95758,0.95759,6671600000
USDCHF,20180409,13:00,0.95758,0.95774,0.95632,0.95671,7410930000
USDCHF,20180409,14:00,0.95671,0.95776,0.95609,0.95763,8193480000
USDCHF,20180409,15:00,0.95763,0.958,0.95666,0.95742,5924660000
USDCHF,20180409,16:00,0.95744,0.95813,0.95659,0.95725,4704750000
USDCHF,20180409,17:00,0.95726,0.95741,0.95677,0.95688,4198630000
USDCHF,20180409,18:00,0.95689,0.95702,0.95601,0.95639,4105180000
USDCHF,20180409,19:00,0.95635,0.95675,0.95602,0.95621,4172130000
USDCHF,20180409,20:00,0.95623,0.95638,0.95603,0.95608,1141370000
USDCHF,20180409,21:00,0.95602,0.95623,0.95589,0.95609,481230000
USDCHF,20180409,22:00,0.95609,0.95617,0.95574,0.95607,865410000
USDCHF,20180409,23:00,0.95607,0.9562,0.95592,0.95616,592800000
USDCHF,20180410,0:0,0.95616,0.95616,0.95557,0.95582,1832570000
USDCHF,20180410,10:00,0.95582,0.95673,0.95578,0.95671,2454070000
USDCHF,20180410,20:00,0.95671,0.95776,0.95668,0.95683,4662860000
USDCHF,20180410,3:00,0.95685,0.95718,0.95665,0.95671,1942600000
USDCHF,20180410,4:00,0.95671,0.95698,0.95659,0.95659,1460210000
USDCHF,20180410,5:00,0.95659,0.95742,0.95659,0.95723,1474120000
USDCHF,20180410,6:00,0.95724,0.95809,0.95695,0.95731,3695350000
USDCHF,20180410,7:00,0.95732,0.95743,0.95467,0.9548,6863170000
USDCHF,20180410,8:00,0.95481,0.95613,0.95446,0.95549,5610290001
USDCHF,20180410,9:00,0.95549,0.95628,0.95528,0.95612,3586960000
USDCHF,20180410,10:00,0.95612,0.95649,0.9556,0.95615,3217070000
USDCHF,20180410,11:00,0.95615,0.95624,0.95341,0.95427,7606720000
USDCHF,20180410,12:00,0.95426,0.95563,0.95364,0.95513,7142590000
USDCHF,20180410,13:00,0.9552,0.95523,0.95343,0.95444,9084920000
USDCHF,20180410,14:00,0.95442,0.95647,0.95425,0.95606,8252980000
USDCHF,20180410,15:00,0.95603,0.95764,0.95536,0.95742,7998550000
USDCHF,20180410,16:00,0.95741,0.95753,0.95649,0.957,4810170000
USDCHF,20180410,17:00,0.95697,0.95715,0.95583,0.95712,4478040000
USDCHF,20180410,18:00,0.95712,0.95723,0.95649,0.95671,4478180000
USDCHF,20180410,19:00,0.95672,0.95714,0.95654,0.95712,3956130000
USDCHF,20180410,20:00,0.95712,0.95728,0.95675,0.95682,1278110000
USDCHF,20180410,21:00,0.9567,0.95715,0.9567,0.9569,808370000
USDCHF,20180410,22:00,0.9569,0.95705,0.95666,0.95673,1651350000
USDCHF,20180410,23:00,0.95675,0.95701,0.95617,0.95639,2509650000
USDCHF,20180411,0:0,0.95638,0.95661,0.95616,0.95641,2412910000
USDCHF,20180411,10:00,0.95641,0.95698,0.9563,0.95686,2144780000
USDCHF,20180411,20:00,0.95686,0.95688,0.95643,0.95675,1676500000
USDCHF,20180411,3:00,0.95674,0.95691,0.9564,0.95649,1127190000
USDCHF,20180411,4:00,0.95651,0.95667,0.95629,0.95631,996020000
USDCHF,20180411,5:00,0.9563,0.95639,0.95595,0.95628,1471810000
USDCHF,20180411,6:00,0.95628,0.95671,0.95555,0.95649,4021350000
USDCHF,20180411,7:00,0.95649,0.95952,0.95574,0.95877,7387700000
USDCHF,20180411,8:00,0.95876,0.95954,0.95807,0.95813,5394740000
USDCHF,20180411,9:00,0.95814,0.95893,0.95751,0.9576,4163170000
USDCHF,20180411,10:00,0.9576,0.95844,0.95691,0.95766,3372850000
USDCHF,20180411,11:00,0.95767,0.95807,0.95638,0.95805,6080810000
USDCHF,20180411,12:00,0.95809,0.95809,0.95655,0.95778,7938350000
USDCHF,20180411,13:00,0.95779,0.95858,0.95727,0.95802,7639970000
USDCHF,20180411,14:00,0.95803,0.95807,0.95584,0.957,7685000000
USDCHF,20180411,15:00,0.95698,0.95815,0.9568,0.95775,7058550000
USDCHF,20180411,16:00,0.95773,0.95841,0.95748,0.95818,5047480000
USDCHF,20180411,17:00,0.95819,0.95839,0.95741,0.95797,4336860000
USDCHF,20180411,18:00,0.95791,0.95961,0.95769,0.95826,6228700000
USDCHF,20180411,19:00,0.95825,0.95834,0.95768,0.95808,3354360000
USDCHF,20180411,20:00,0.95807,0.95825,0.95751,0.95761,1271600000
USDCHF,20180411,21:00,0.95748,0.95947,0.95681,0.95755,1378940000
USDCHF,20180411,22:00,0.95759,0.95768,0.95732,0.9574,711620000
USDCHF,20180411,23:00,0.9574,0.95767,0.95732,0.95733,919720000
USDCHF,20180412,0:0,0.95733,0.9577,0.95698,0.95755,1890600000
USDCHF,20180412,10:00,0.95755,0.95812,0.95747,0.95778,2226400000
USDCHF,20180412,20:00,0.95779,0.95819,0.95777,0.95814,2888580000
USDCHF,20180412,3:00,0.95814,0.95841,0.95799,0.9581,1364770000
USDCHF,20180412,4:00,0.95811,0.95898,0.95811,0.95883,1260420000
USDCHF,20180412,5:00,0.95883,0.96006,0.9588,0.95947,2099200000
USDCHF,20180412,6:00,0.95947,0.95991,0.9585,0.95902,5115360000
USDCHF,20180412,7:00,0.95903,0.96014,0.95869,0.95974,6167600000
USDCHF,20180412,8:00,0.95972,0.96105,0.95946,0.9609,5022950000
USDCHF,20180412,9:00,0.96089,0.9626,0.96089,0.96228,6880100000
USDCHF,20180412,10:00,0.96226,0.96294,0.96208,0.9626,6180170000
USDCHF,20180412,11:00,0.96261,0.96353,0.96204,0.96342,7044640000
USDCHF,20180412,12:00,0.96342,0.96416,0.9627,0.96345,7239050000
USDCHF,20180412,13:00,0.96346,0.96461,0.9627,0.96381,7787360000
USDCHF,20180412,14:00,0.96382,0.96443,0.96194,0.96219,8280990000
USDCHF,20180412,15:00,0.96221,0.9635,0.96214,0.96258,6380520000
USDCHF,20180412,16:00,0.96257,0.96302,0.96165,0.96174,3980050000
USDCHF,20180412,17:00,0.96174,0.96239,0.96123,0.96143,5748910000
USDCHF,20180412,18:00,0.96143,0.96218,0.96142,0.96209,3440690000
USDCHF,20180412,19:00,0.96206,0.96273,0.96199,0.96254,2510060000
USDCHF,20180412,20:00,0.96257,0.96257,0.96205,0.96227,1437070000
USDCHF,20180412,21:00,0.96227,0.96259,0.96187,0.96246,1838470000
USDCHF,20180412,22:00,0.96252,0.96268,0.96204,0.96213,856490000
USDCHF,20180412,23:00,0.96212,0.96234,0.96208,0.96228,692020000
USDCHF,20180413,0:0,0.96229,0.96292,0.96222,0.96271,1715510000
USDCHF,20180413,10:00,0.96271,0.96317,0.96252,0.96307,2169480000
USDCHF,20180413,20:00,0.96307,0.9631,0.9624,0.96251,2196390000
USDCHF,20180413,3:00,0.96251,0.96273,0.96231,0.96269,1258510000
USDCHF,20180413,4:00,0.96269,0.96281,0.96261,0.96269,674140000
USDCHF,20180413,5:00,0.96269,0.96301,0.96268,0.96286,1167120000
USDCHF,20180413,6:00,0.96293,0.96387,0.96278,0.96367,5472320000
USDCHF,20180413,7:00,0.96367,0.96373,0.96031,0.96032,7127170000
USDCHF,20180413,8:00,0.96037,0.96179,0.95993,0.96149,5808360000
USDCHF,20180413,9:00,0.9615,0.96173,0.96081,0.96156,4000150000
USDCHF,20180413,10:00,0.96155,0.96246,0.96109,0.96241,3207650000
USDCHF,20180413,11:00,0.96242,0.96322,0.9622,0.96299,5899090000
USDCHF,20180413,12:00,0.96298,0.96308,0.96208,0.96286,3915010000
USDCHF,20180413,13:00,0.96286,0.96318,0.96215,0.96246,6121170000
USDCHF,20180413,14:00,0.96253,0.96253,0.96173,0.96219,7229180000
USDCHF,20180413,15:00,0.96215,0.96323,0.96205,0.96316,5329140000
USDCHF,20180413,16:00,0.96315,0.9633,0.96148,0.96166,4575280000
USDCHF,20180413,17:00,0.96164,0.96284,0.96164,0.96257,3076950000
USDCHF,20180413,18:00,0.96257,0.96262,0.96188,0.96213,2696020000
USDCHF,20180413,19:00,0.96214,0.96247,0.96149,0.96213,3779620000
USDCHF,20180413,20:00,0.96213,0.96213,0.96153,0.96153,1430740000
USDCHF,20180415,21:00,0.96183,0.96287,0.96007,0.96223,729600000
USDCHF,20180415,22:00,0.96223,0.96367,0.96198,0.96351,1454950000
USDCHF,20180415,23:00,0.96351,0.96356,0.963,0.9631,918870000
USDCHF,20180416,0:0,0.9631,0.9631,0.96244,0.96263,2052820000
USDCHF,20180416,10:00,0.96263,0.96279,0.96215,0.96258,1525460000
USDCHF,20180416,20:00,0.96256,0.96276,0.96207,0.96219,1768030000
USDCHF,20180416,3:00,0.96219,0.96234,0.96209,0.96225,1577560000
USDCHF,20180416,4:00,0.96225,0.96303,0.96225,0.96302,879810000
USDCHF,20180416,5:00,0.96301,0.96351,0.96284,0.96333,1287040000
USDCHF,20180416,6:00,0.96333,0.96351,0.96248,0.96327,4923890000
USDCHF,20180416,7:00,0.96329,0.96344,0.96061,0.96071,5413930000
USDCHF,20180416,8:00,0.9607,0.96117,0.9603,0.96037,4374560000
USDCHF,20180416,9:00,0.96038,0.96061,0.95915,0.9601,4067680000
USDCHF,20180416,10:00,0.96011,0.96052,0.95988,0.96028,3747600000
USDCHF,20180416,11:00,0.96028,0.9607,0.95986,0.96011,3163130000
USDCHF,20180416,12:00,0.96015,0.96077,0.95924,0.95935,4690870000
USDCHF,20180416,13:00,0.95935,0.95962,0.95798,0.95809,6548940000
USDCHF,20180416,14:00,0.95808,0.95991,0.95772,0.95983,6222370000
USDCHF,20180416,15:00,0.95983,0.9602,0.95951,0.95952,4739370000
USDCHF,20180416,16:00,0.95953,0.95965,0.95876,0.95888,3707200000
USDCHF,20180416,17:00,0.95887,0.95989,0.95886,0.95953,1921250000
USDCHF,20180416,18:00,0.95955,0.95979,0.95953,0.95976,2634000000
USDCHF,20180416,19:00,0.95974,0.96028,0.95961,0.9601,1830240000
USDCHF,20180416,20:00,0.9601,0.96013,0.95948,0.95987,1684670000
USDCHF,20180416,21:00,0.95982,0.95988,0.95958,0.95963,291370000
USDCHF,20180416,22:00,0.95962,0.95989,0.95951,0.95974,772470000
USDCHF,20180416,23:00,0.95974,0.95986,0.9594,0.95946,855160000
USDCHF,20180417,0:0,0.95947,0.96005,0.95933,0.95979,1581370000
USDCHF,20180417,10:00,0.95979,0.96014,0.9595,0.95998,2334730000
USDCHF,20180417,20:00,0.95998,0.96031,0.95975,0.96015,2497550000
USDCHF,20180417,3:00,0.96013,0.96053,0.96,0.96048,1487600000
USDCHF,20180417,4:00,0.96047,0.96066,0.96011,0.96054,1589150000
USDCHF,20180417,5:00,0.96054,0.96054,0.95996,0.95996,2119640000
USDCHF,20180417,6:00,0.95998,0.96012,0.95875,0.95905,4478550001
USDCHF,20180417,7:00,0.95903,0.95989,0.95805,0.95956,5672580000
USDCHF,20180417,8:00,0.95955,0.9613,0.95955,0.9613,4175860000
USDCHF,20180417,9:00,0.96129,0.96257,0.96092,0.96197,4930700000
USDCHF,20180417,10:00,0.96198,0.96263,0.96147,0.96173,3749240000
USDCHF,20180417,11:00,0.96172,0.96257,0.96138,0.96251,3406390000
USDCHF,20180417,12:00,0.96249,0.9646,0.96249,0.96435,5251940000
USDCHF,20180417,13:00,0.96438,0.96496,0.96383,0.96492,6413190000
USDCHF,20180417,14:00,0.96492,0.96671,0.96469,0.9656,7904740000
USDCHF,20180417,15:00,0.96562,0.96715,0.96529,0.96661,6578400000
USDCHF,20180417,16:00,0.96664,0.9678,0.9662,0.96644,4757440000
USDCHF,20180417,17:00,0.96644,0.96664,0.96586,0.96631,3661070000
USDCHF,20180417,18:00,0.96632,0.96637,0.96562,0.966,2732230000
USDCHF,20180417,19:00,0.96602,0.96629,0.96569,0.96582,2444240000
USDCHF,20180417,20:00,0.96584,0.96627,0.96544,0.96625,1806780000
USDCHF,20180417,21:00,0.96622,0.96628,0.96604,0.96616,625690000
USDCHF,20180417,22:00,0.96618,0.96692,0.96609,0.96688,843700000
USDCHF,20180417,23:00,0.96688,0.96704,0.9665,0.9666,1018520000
USDCHF,20180418,0:0,0.96659,0.96741,0.96648,0.96729,2145040000
USDCHF,20180418,10:00,0.96729,0.96761,0.96707,0.96723,2715500000
USDCHF,20180418,20:00,0.96723,0.96733,0.96666,0.96687,2339530000
USDCHF,20180418,3:00,0.96687,0.96743,0.96682,0.96691,1744300000
USDCHF,20180418,4:00,0.96691,0.96726,0.96691,0.96724,1032600000
USDCHF,20180418,5:00,0.96726,0.96774,0.96711,0.96742,1730210000
USDCHF,20180418,6:00,0.96744,0.96809,0.96681,0.96798,5217970000
USDCHF,20180418,7:00,0.96798,0.96982,0.96773,0.96838,6971780000
USDCHF,20180418,8:00,0.96837,0.96923,0.96786,0.96876,6200680000
USDCHF,20180418,9:00,0.96878,0.96945,0.96766,0.96837,6788450000
USDCHF,20180418,10:00,0.96837,0.96872,0.9678,0.96823,4017440000
USDCHF,20180418,11:00,0.96822,0.96843,0.96701,0.96747,5223640000
USDCHF,20180418,12:00,0.96751,0.96769,0.9667,0.96682,5191750000
USDCHF,20180418,13:00,0.96682,0.96723,0.96524,0.96649,7627670000
USDCHF,20180418,14:00,0.96648,0.96712,0.96498,0.96707,9002100000
USDCHF,20180418,15:00,0.96708,0.96746,0.96646,0.96702,6146190000
USDCHF,20180418,16:00,0.96701,0.96776,0.96637,0.96668,4500850000
USDCHF,20180418,17:00,0.96667,0.96807,0.96664,0.96795,3989090000
USDCHF,20180418,18:00,0.96797,0.96851,0.96775,0.9683,2845720000
USDCHF,20180418,19:00,0.96829,0.96859,0.96809,0.96823,2713380000
USDCHF,20180418,20:00,0.96822,0.96866,0.96779,0.96861,1446300000
USDCHF,20180418,21:00,0.96861,0.96861,0.96795,0.96837,1479830000
USDCHF,20180418,22:00,0.96839,0.96856,0.96805,0.96834,939960000
USDCHF,20180418,23:00,0.96836,0.96857,0.96805,0.96853,1520560000
USDCHF,20180419,0:0,0.96853,0.96899,0.96843,0.96889,1661480000
USDCHF,20180419,10:00,0.96888,0.96923,0.96873,0.96904,1943810000
USDCHF,20180419,20:00,0.96907,0.96912,0.96835,0.96845,1548140000
USDCHF,20180419,3:00,0.96843,0.96848,0.96792,0.96838,2613350000
USDCHF,20180419,4:00,0.9684,0.96857,0.96805,0.96852,1488240000
USDCHF,20180419,5:00,0.96852,0.96892,0.96839,0.96882,1554240000
USDCHF,20180419,6:00,0.96882,0.96939,0.96805,0.96817,5119110000
USDCHF,20180419,7:00,0.96816,0.96862,0.96696,0.96835,6286690000
USDCHF,20180419,8:00,0.96834,0.96926,0.9681,0.96878,6012580000
USDCHF,20180419,9:00,0.96878,0.96939,0.96851,0.96878,4874240000
USDCHF,20180419,10:00,0.96877,0.97107,0.96664,0.96831,6198000000
USDCHF,20180419,11:00,0.96831,0.96861,0.96718,0.96731,4679270000
USDCHF,20180419,12:00,0.96729,0.96822,0.96711,0.96726,6155380001
USDCHF,20180419,13:00,0.96726,0.96801,0.96669,0.96799,7240960000
USDCHF,20180419,14:00,0.96803,0.97007,0.96705,0.97002,8183960000
USDCHF,20180419,15:00,0.97002,0.97236,0.96971,0.97135,8081750000
USDCHF,20180419,16:00,0.97136,0.97156,0.97062,0.97091,5522560000
USDCHF,20180419,17:00,0.9709,0.97201,0.97072,0.97146,7126140000
USDCHF,20180419,18:00,0.97145,0.9722,0.97138,0.97211,3413680000
USDCHF,20180419,19:00,0.97213,0.9722,0.97106,0.9713,3604640000
USDCHF,20180419,20:00,0.97129,0.97156,0.97105,0.9712,1482400000
USDCHF,20180419,21:00,0.97112,0.97146,0.97053,0.97058,1171420000
USDCHF,20180419,22:00,0.97064,0.97166,0.97064,0.97157,911820000
USDCHF,20180419,23:00,0.97159,0.97164,0.97138,0.97158,816520000
USDCHF,20180420,0:0,0.9716,0.97172,0.97111,0.97119,2359480000
USDCHF,20180420,10:00,0.9712,0.97216,0.97113,0.97183,2038940000
USDCHF,20180420,20:00,0.97185,0.97213,0.97153,0.97213,1138720000
USDCHF,20180420,3:00,0.97215,0.97225,0.97193,0.97201,1279850000
USDCHF,20180420,4:00,0.97201,0.97222,0.97184,0.97197,793950000
USDCHF,20180420,5:00,0.97196,0.97279,0.97194,0.97201,1828240000
USDCHF,20180420,6:00,0.97203,0.97251,0.97156,0.97184,4788590000
USDCHF,20180420,7:00,0.97185,0.97227,0.97072,0.97165,6664180000
USDCHF,20180420,8:00,0.97167,0.97292,0.97131,0.97282,4776140000
USDCHF,20180420,9:00,0.97281,0.97411,0.97272,0.97369,4875860000
USDCHF,20180420,10:00,0.97368,0.97443,0.97362,0.97415,5111510000
USDCHF,20180420,11:00,0.97417,0.97458,0.97229,0.97243,5627940000
USDCHF,20180420,12:00,0.97241,0.97391,0.97213,0.97372,5481880000
USDCHF,20180420,13:00,0.97372,0.97536,0.97338,0.97514,6704720000
USDCHF,20180420,14:00,0.97512,0.97593,0.97398,0.97406,8293360000
USDCHF,20180420,15:00,0.97407,0.97444,0.97339,0.97434,7378310000
USDCHF,20180420,16:00,0.97434,0.97507,0.97387,0.97455,4880060000
USDCHF,20180420,17:00,0.97454,0.97506,0.97428,0.97455,2577530000
USDCHF,20180420,18:00,0.97454,0.97491,0.97426,0.97486,1377400000
USDCHF,20180420,19:00,0.97483,0.97537,0.97455,0.97537,2420780000
USDCHF,20180420,20:00,0.97537,0.97537,0.97449,0.97467,1922420000
USDCHF,20180422,21:00,0.97426,0.97538,0.97383,0.97503,1133880000
USDCHF,20180422,22:00,0.97503,0.97561,0.97466,0.9755,1656400000
USDCHF,20180422,23:00,0.9755,0.97615,0.97539,0.97592,1282520000
USDCHF,20180423,0:0,0.97592,0.97633,0.97537,0.97576,2226090000
USDCHF,20180423,10:00,0.97577,0.97632,0.97529,0.97537,2398900000
USDCHF,20180423,20:00,0.97538,0.97566,0.97527,0.97547,1776880000
USDCHF,20180423,3:00,0.97548,0.97568,0.97531,0.9754,1911180000
USDCHF,20180423,4:00,0.97541,0.97577,0.97518,0.97558,946480000
USDCHF,20180423,5:00,0.97557,0.97588,0.97528,0.97549,1361310000
USDCHF,20180423,6:00,0.97551,0.97568,0.97489,0.97519,4433860000
USDCHF,20180423,7:00,0.97518,0.97627,0.97466,0.97615,6429130000
USDCHF,20180423,8:00,0.97612,0.97731,0.97578,0.97726,5908050000
USDCHF,20180423,9:00,0.97725,0.97764,0.97634,0.97651,5739500000
USDCHF,20180423,10:00,0.9765,0.97705,0.97531,0.97571,5272870000
USDCHF,20180423,11:00,0.97571,0.97625,0.97486,0.97582,4459770000
USDCHF,20180423,12:00,0.97581,0.97613,0.97518,0.97562,5130780000
USDCHF,20180423,13:00,0.97564,0.97705,0.9753,0.97694,6022850000
USDCHF,20180423,14:00,0.97689,0.97744,0.97612,0.97729,5991660000
USDCHF,20180423,15:00,0.97727,0.97785,0.97673,0.97774,6819940000
USDCHF,20180423,16:00,0.97774,0.97826,0.97703,0.97803,4547930000
USDCHF,20180423,17:00,0.97805,0.97869,0.97802,0.97855,3719680000
